
ID_DATE,ID_OFFRE,ID_REGION,NOUVEAUX_ABONNES,ABONNES_ACTIFS,DESABONNEMENTS
20230610,OFF_DUO,REG_AS_JP,32,2728,1
20230828,OFF_PREM,REG_EU_FR,43,3183,13
20230413,OFF_DUO,REG_AS_JP,39,2341,4
20231106,OFF_FREE,REG_NA_US,6,4211,3
20240613,OFF_FREE,REG_SA_BR,15,1333,18
20230307,OFF_FREE,REG_SA_BR,39,1461,4
20240507,OFF_FAM,REG_NA_US,7,1984,14
20240113,OFF_PREM,REG_AS_JP,9,2465,4
20240906,OFF_FAM,REG_AS_JP,12,3422,8
20240618,OFF_PREM,REG_AS_JP,47,4836,15
20231230,OFF_FREE,REG_EU_FR,20,3324,18
20231020,OFF_FREE,REG_SA_BR,40,4699,16
20231222,OFF_FREE,REG_SA_BR,46,1748,6
20241203,OFF_DUO,REG_NA_US,28,2909,18
20240505,OFF_DUO,REG_NA_US,41,3670,4
20241129,OFF_PREM,REG_EU_FR,8,2922,0
20240224,OFF_DUO,REG_AS_JP,45,151,8
20230321,OFF_DUO,REG_EU_FR,16,1055,0
20241221,OFF_FAM,REG_AS_JP,34,2591,10
20240422,OFF_PREM,REG_AS_JP,8,1268,7
20240106,OFF_FAM,REG_EU_FR,17,4924,10
20240808,OFF_DUO,REG_SA_BR,3,4293,6
20230526,OFF_PREM,REG_AS_JP,3,4472,15
20231227,OFF_FREE,REG_SA_BR,32,2614,4
20240703,OFF_DUO,REG_SA_BR,30,1768,16
20240226,OFF_FAM,REG_NA_US,4,1436,19
20230705,OFF_FAM,REG_SA_BR,45,1998,1
20231204,OFF_PREM,REG_NA_US,9,3835,8
20231016,OFF_DUO,REG_NA_US,7,4147,15
20240515,OFF_FAM,REG_AS_JP,12,4834,6
20230903,OFF_PREM,REG_NA_US,18,795,2
20231129,OFF_DUO,REG_NA_US,22,4897,5
20240126,OFF_PREM,REG_SA_BR,47,4218,5
20231021,OFF_FREE,REG_AS_JP,7,3806,3
20240529,OFF_FREE,REG_AS_JP,13,1769,4
20230722,OFF_PREM,REG_NA_US,29,1500,10
20230423,OFF_DUO,REG_EU_FR,45,3222,14
20241208,OFF_FREE,REG_AS_JP,46,597,13
20230122,OFF_PREM,REG_EU_FR,4,2088,14
20230926,OFF_FAM,REG_NA_US,1,3223,9
20241121,OFF_DUO,REG_NA_US,36,312,5
20230108,OFF_FAM,REG_SA_BR,34,4369,9
20230611,OFF_PREM,REG_EU_FR,18,466,17
20230818,OFF_DUO,REG_SA_BR,36,1803,14
20230428,OFF_FAM,REG_SA_BR,32,3183,18
20230925,OFF_DUO,REG_EU_FR,4,3276,13
20230403,OFF_PREM,REG_EU_FR,48,3119,19
20240228,OFF_FREE,REG_EU_FR,12,2337,9
20231224,OFF_PREM,REG_AS_JP,34,3883,19
20231213,OFF_PREM,REG_EU_FR,5,1945,13
20240203,OFF_FAM,REG_EU_FR,18,3957,10
20240813,OFF_FREE,REG_EU_FR,17,1804,13
20240411,OFF_FAM,REG_SA_BR,44,4915,16
20230410,OFF_DUO,REG_EU_FR,32,1699,8
20241002,OFF_FREE,REG_SA_BR,42,1103,0
20230815,OFF_FREE,REG_NA_US,33,1834,8
20230219,OFF_PREM,REG_NA_US,19,3024,16
20230809,OFF_PREM,REG_EU_FR,6,2920,15
20240929,OFF_PREM,REG_SA_BR,30,3804,14
20230215,OFF_FREE,REG_EU_FR,21,1162,19
20230609,OFF_DUO,REG_AS_JP,5,191,14
20230725,OFF_PREM,REG_EU_FR,35,1475,11
20241128,OFF_PREM,REG_AS_JP,21,3908,18
20240525,OFF_DUO,REG_EU_FR,37,2315,19
20230801,OFF_PREM,REG_AS_JP,18,557,11
20240818,OFF_FREE,REG_NA_US,14,2572,12
20240620,OFF_PREM,REG_AS_JP,29,4179,17
20240917,OFF_PREM,REG_NA_US,41,346,10
20240803,OFF_FREE,REG_AS_JP,38,931,13
20241117,OFF_PREM,REG_SA_BR,25,2505,2
20230920,OFF_PREM,REG_NA_US,4,4954,15
20240501,OFF_FREE,REG_EU_FR,34,207,12
20230312,OFF_PREM,REG_SA_BR,27,2912,10
20240425,OFF_PREM,REG_NA_US,4,754,5
20230814,OFF_PREM,REG_EU_FR,37,3989,19
20240706,OFF_FAM,REG_AS_JP,4,3422,16
20240111,OFF_DUO,REG_AS_JP,26,2616,1
20240610,OFF_PREM,REG_EU_FR,44,1639,14
20240317,OFF_PREM,REG_EU_FR,29,3010,12
20240904,OFF_DUO,REG_NA_US,33,4258,15
20241015,OFF_FAM,REG_SA_BR,21,3925,14
20230115,OFF_PREM,REG_NA_US,30,465,1
20240523,OFF_DUO,REG_AS_JP,18,4882,8
20240804,OFF_PREM,REG_EU_FR,45,1814,7
20230801,OFF_FREE,REG_AS_JP,29,3822,10
20231126,OFF_PREM,REG_AS_JP,20,4718,5
20240711,OFF_DUO,REG_SA_BR,37,2552,7
20230303,OFF_DUO,REG_SA_BR,14,4874,11
20241106,OFF_PREM,REG_EU_FR,31,2937,3
20230118,OFF_PREM,REG_EU_FR,9,180,10
20240824,OFF_FREE,REG_EU_FR,23,181,0
20230606,OFF_PREM,REG_NA_US,22,680,9
20230426,OFF_FAM,REG_SA_BR,43,1137,6
20231220,OFF_DUO,REG_SA_BR,10,1219,6
20240824,OFF_FAM,REG_AS_JP,23,2998,19
20240327,OFF_FAM,REG_SA_BR,29,1132,10
20230310,OFF_FREE,REG_NA_US,14,3812,1
20230610,OFF_FAM,REG_EU_FR,4,2616,15
20230310,OFF_FREE,REG_AS_JP,25,2057,4
20240823,OFF_FAM,REG_SA_BR,32,4733,12
20230911,OFF_FREE,REG_SA_BR,41,310,6
20230207,OFF_FREE,REG_SA_BR,12,971,19
20240315,OFF_FREE,REG_NA_US,35,1556,14
20241027,OFF_FREE,REG_EU_FR,45,4918,19
20241126,OFF_DUO,REG_EU_FR,21,1228,3
20231111,OFF_PREM,REG_EU_FR,22,732,16
20230421,OFF_FREE,REG_NA_US,13,1739,13
20230409,OFF_FAM,REG_SA_BR,34,1139,13
20230527,OFF_FREE,REG_SA_BR,36,2852,18
20241111,OFF_FREE,REG_AS_JP,14,1418,5
20240401,OFF_FREE,REG_NA_US,24,3496,6
20230202,OFF_FAM,REG_SA_BR,37,4878,12
20230518,OFF_FAM,REG_NA_US,2,3090,3
20240612,OFF_FREE,REG_AS_JP,7,929,15
20240215,OFF_DUO,REG_EU_FR,18,3722,7
20230426,OFF_FAM,REG_EU_FR,38,3787,0
20240723,OFF_DUO,REG_SA_BR,8,2286,3
20241018,OFF_PREM,REG_NA_US,19,3899,3
20230929,OFF_PREM,REG_EU_FR,32,2310,8
20240907,OFF_DUO,REG_EU_FR,9,4225,8
20240629,OFF_FAM,REG_AS_JP,10,2685,14
20231103,OFF_PREM,REG_AS_JP,48,1192,1
20240323,OFF_FREE,REG_NA_US,31,2754,18
20230108,OFF_FREE,REG_SA_BR,46,167,3
20231216,OFF_FREE,REG_SA_BR,0,4813,11
20231001,OFF_DUO,REG_NA_US,26,1967,19
20240914,OFF_FAM,REG_SA_BR,15,1848,19
20230810,OFF_DUO,REG_EU_FR,49,1440,19
20240724,OFF_FREE,REG_NA_US,42,687,17
20241219,OFF_DUO,REG_AS_JP,11,1097,9
20230409,OFF_FREE,REG_NA_US,39,2517,12
20230104,OFF_PREM,REG_EU_FR,23,4693,17
20240608,OFF_FREE,REG_SA_BR,15,4589,5
20230504,OFF_FREE,REG_EU_FR,12,4285,1
20230629,OFF_FREE,REG_NA_US,17,3779,11
20230320,OFF_FREE,REG_NA_US,49,639,17
20240811,OFF_PREM,REG_AS_JP,15,2288,4
20230612,OFF_PREM,REG_SA_BR,24,918,0
20240710,OFF_FAM,REG_EU_FR,7,2474,1
20230529,OFF_FAM,REG_AS_JP,18,834,4
20240126,OFF_PREM,REG_EU_FR,5,2309,0
20231127,OFF_DUO,REG_AS_JP,26,3143,7
20240203,OFF_FREE,REG_NA_US,19,3813,0
20241011,OFF_DUO,REG_EU_FR,0,2592,4
20230107,OFF_FREE,REG_AS_JP,15,1898,5
20240704,OFF_FAM,REG_EU_FR,16,2155,17
20240928,OFF_DUO,REG_NA_US,33,199,15
20241005,OFF_DUO,REG_NA_US,15,2757,4
20230925,OFF_DUO,REG_EU_FR,4,1993,13
20240122,OFF_FAM,REG_NA_US,27,2171,16
20230904,OFF_FAM,REG_NA_US,10,4320,0
20240605,OFF_FAM,REG_NA_US,20,415,15
20230621,OFF_DUO,REG_SA_BR,38,1637,1
20240613,OFF_DUO,REG_NA_US,18,2073,15
20240331,OFF_DUO,REG_SA_BR,14,4427,16
20231219,OFF_DUO,REG_AS_JP,10,4407,17
20231018,OFF_DUO,REG_SA_BR,29,3649,12
20230531,OFF_FAM,REG_EU_FR,30,4320,14
20240209,OFF_FAM,REG_AS_JP,12,4604,16
20231102,OFF_FREE,REG_AS_JP,47,2492,14
20230824,OFF_FAM,REG_SA_BR,9,3162,18
20230509,OFF_DUO,REG_AS_JP,31,1879,0
20240322,OFF_PREM,REG_AS_JP,46,4882,5
20240125,OFF_DUO,REG_NA_US,8,2729,16
20240801,OFF_PREM,REG_AS_JP,44,921,7
20240408,OFF_DUO,REG_AS_JP,36,3972,6
20240121,OFF_DUO,REG_AS_JP,19,1244,4
20231130,OFF_PREM,REG_AS_JP,8,999,17
20240915,OFF_FREE,REG_EU_FR,47,768,0
20230711,OFF_DUO,REG_AS_JP,5,571,15
20230913,OFF_PREM,REG_NA_US,40,1830,3
20230512,OFF_FREE,REG_NA_US,6,1624,4
20241228,OFF_FREE,REG_NA_US,49,1770,14
20230817,OFF_FAM,REG_AS_JP,32,4261,6
20230711,OFF_FREE,REG_NA_US,44,4184,17
20241207,OFF_FAM,REG_EU_FR,43,1035,11
20240225,OFF_FREE,REG_NA_US,31,1577,9
20230608,OFF_DUO,REG_EU_FR,42,4698,9
20230814,OFF_FREE,REG_AS_JP,28,3811,18
20231202,OFF_DUO,REG_EU_FR,30,3560,3
20230220,OFF_DUO,REG_EU_FR,7,165,10
20230821,OFF_FAM,REG_SA_BR,28,3162,12
20230903,OFF_FAM,REG_EU_FR,26,2511,15
20231102,OFF_FREE,REG_SA_BR,28,2405,11
20240217,OFF_FREE,REG_SA_BR,21,2489,17
20240423,OFF_PREM,REG_SA_BR,32,3930,6
20231122,OFF_FAM,REG_SA_BR,26,2144,11
20230204,OFF_FAM,REG_EU_FR,32,604,4
20240906,OFF_FAM,REG_AS_JP,43,988,3
20240715,OFF_FAM,REG_SA_BR,31,2899,10
20230728,OFF_DUO,REG_NA_US,48,1141,8
20240529,OFF_FREE,REG_SA_BR,39,411,18
20230313,OFF_FAM,REG_NA_US,23,1144,11
20230327,OFF_DUO,REG_SA_BR,20,1584,13
20230731,OFF_DUO,REG_EU_FR,21,1450,7
20231211,OFF_PREM,REG_SA_BR,36,2583,12
20230506,OFF_FREE,REG_SA_BR,37,2174,3
20240724,OFF_FREE,REG_EU_FR,46,1780,7
20231116,OFF_DUO,REG_SA_BR,44,280,17
20230330,OFF_PREM,REG_EU_FR,28,2038,9
20240319,OFF_FAM,REG_SA_BR,8,2595,11
20241216,OFF_PREM,REG_AS_JP,13,1167,12
20240419,OFF_FAM,REG_AS_JP,44,1775,12
20230504,OFF_FAM,REG_EU_FR,36,1612,6
20240927,OFF_FAM,REG_EU_FR,29,1588,18
20240914,OFF_DUO,REG_EU_FR,38,4646,18
20231024,OFF_DUO,REG_AS_JP,37,1109,11
20240327,OFF_PREM,REG_EU_FR,4,3933,7
20230806,OFF_FREE,REG_AS_JP,14,1577,14
20240709,OFF_FAM,REG_SA_BR,23,3863,16
20230207,OFF_DUO,REG_NA_US,41,329,2
20240525,OFF_PREM,REG_AS_JP,2,3312,10
20230819,OFF_FREE,REG_EU_FR,39,4086,1
20230610,OFF_DUO,REG_AS_JP,8,4423,12
20240607,OFF_FAM,REG_AS_JP,30,1349,13
20230917,OFF_FREE,REG_AS_JP,22,2982,5
20241208,OFF_DUO,REG_AS_JP,15,792,8
20230828,OFF_DUO,REG_SA_BR,30,477,2
20240620,OFF_PREM,REG_SA_BR,48,3254,13
20240225,OFF_FREE,REG_NA_US,38,2257,6
20240517,OFF_PREM,REG_SA_BR,2,2603,4
20240522,OFF_FAM,REG_SA_BR,14,604,19
20231213,OFF_DUO,REG_AS_JP,27,3925,19
20231027,OFF_PREM,REG_AS_JP,22,2988,17
20230731,OFF_FREE,REG_NA_US,46,1195,0
20241031,OFF_DUO,REG_AS_JP,32,1910,13
20240413,OFF_DUO,REG_AS_JP,1,4494,3
20230322,OFF_PREM,REG_EU_FR,10,2677,8
20231218,OFF_FREE,REG_AS_JP,49,1170,0
20231217,OFF_FREE,REG_EU_FR,48,4923,14
20231205,OFF_PREM,REG_NA_US,30,4696,9
20230910,OFF_FREE,REG_AS_JP,5,2888,13
20240614,OFF_FAM,REG_EU_FR,25,3331,2
20230810,OFF_FAM,REG_NA_US,38,4589,8
20240622,OFF_FAM,REG_EU_FR,19,3191,7
20230302,OFF_FAM,REG_NA_US,5,3196,16
20240126,OFF_DUO,REG_AS_JP,22,1685,1
20241109,OFF_DUO,REG_EU_FR,10,2573,17
20230416,OFF_DUO,REG_EU_FR,39,3758,18
20230322,OFF_PREM,REG_EU_FR,9,119,11
20230501,OFF_FAM,REG_SA_BR,21,1167,4
20231208,OFF_FAM,REG_AS_JP,13,4874,19
20240530,OFF_PREM,REG_EU_FR,11,4888,8
20230723,OFF_FREE,REG_NA_US,44,961,7
20230728,OFF_DUO,REG_NA_US,9,1582,12
20240505,OFF_PREM,REG_NA_US,34,4426,10
20240131,OFF_DUO,REG_NA_US,19,2389,9
20241124,OFF_PREM,REG_SA_BR,42,162,14
20240126,OFF_PREM,REG_NA_US,19,500,3
20240212,OFF_FREE,REG_SA_BR,22,3143,10
20230718,OFF_FAM,REG_SA_BR,6,4805,17
20230129,OFF_DUO,REG_AS_JP,12,3173,8
20240213,OFF_FREE,REG_SA_BR,11,3691,3
20230213,OFF_DUO,REG_EU_FR,40,2949,7
20240214,OFF_PREM,REG_SA_BR,11,835,10
20240124,OFF_FREE,REG_EU_FR,40,2716,8
20240922,OFF_PREM,REG_NA_US,49,580,12
20240510,OFF_FREE,REG_EU_FR,4,3114,16
20240425,OFF_FREE,REG_NA_US,30,1419,4
20230715,OFF_DUO,REG_SA_BR,41,1894,2
20240412,OFF_DUO,REG_NA_US,28,395,3
20240219,OFF_FREE,REG_SA_BR,21,1149,16
20240805,OFF_PREM,REG_SA_BR,36,4567,3
20231019,OFF_FREE,REG_EU_FR,10,4240,8
20240728,OFF_FAM,REG_AS_JP,39,3257,18
20241211,OFF_DUO,REG_AS_JP,25,2832,3
20231201,OFF_FREE,REG_SA_BR,12,2616,16
20230821,OFF_FREE,REG_AS_JP,22,1834,3
20240903,OFF_FREE,REG_NA_US,33,339,4
20240209,OFF_FREE,REG_AS_JP,21,1903,14
20241113,OFF_PREM,REG_EU_FR,26,4623,15
20230815,OFF_DUO,REG_SA_BR,12,4908,8
20231006,OFF_FAM,REG_EU_FR,35,3392,3
20230222,OFF_FREE,REG_AS_JP,31,2375,13
20240713,OFF_FREE,REG_EU_FR,26,4648,18
20231125,OFF_FAM,REG_SA_BR,19,3939,8
20240827,OFF_DUO,REG_AS_JP,31,3578,6
20241125,OFF_PREM,REG_AS_JP,10,1978,14
20230507,OFF_FREE,REG_NA_US,31,341,16
20231215,OFF_FREE,REG_NA_US,34,422,17
20231227,OFF_FAM,REG_AS_JP,37,3272,15
20231218,OFF_DUO,REG_SA_BR,10,1790,7
20240124,OFF_FREE,REG_AS_JP,1,4222,16
20230525,OFF_DUO,REG_NA_US,46,844,19
20230127,OFF_PREM,REG_SA_BR,46,551,16
20231223,OFF_PREM,REG_NA_US,16,1997,7
20230208,OFF_PREM,REG_EU_FR,21,2189,14
20230903,OFF_FAM,REG_EU_FR,35,3267,17
20240522,OFF_FAM,REG_AS_JP,33,3233,4
20230324,OFF_PREM,REG_SA_BR,26,3459,14
20241108,OFF_FREE,REG_AS_JP,48,2689,14
20240508,OFF_DUO,REG_AS_JP,29,2312,5
20231206,OFF_DUO,REG_AS_JP,26,3256,15
20230223,OFF_PREM,REG_SA_BR,36,3040,14
20240705,OFF_FREE,REG_EU_FR,30,4260,1
20240327,OFF_DUO,REG_EU_FR,48,2056,19
20240227,OFF_FAM,REG_NA_US,0,1514,1
20230829,OFF_PREM,REG_EU_FR,7,1114,5
20241015,OFF_DUO,REG_EU_FR,9,1367,5
20230715,OFF_DUO,REG_NA_US,34,2894,7
20230912,OFF_FAM,REG_SA_BR,14,2857,17
20230919,OFF_FREE,REG_EU_FR,2,2764,18
20240522,OFF_FREE,REG_SA_BR,20,4455,16
20240817,OFF_FREE,REG_EU_FR,32,3961,2
20231017,OFF_DUO,REG_NA_US,44,3332,19
20240509,OFF_PREM,REG_NA_US,46,1585,17
20230803,OFF_PREM,REG_SA_BR,34,1088,15
20240612,OFF_FAM,REG_EU_FR,29,2981,2
20240713,OFF_PREM,REG_EU_FR,4,1713,7
20231022,OFF_FREE,REG_NA_US,37,969,4
20230810,OFF_DUO,REG_SA_BR,1,4846,16
20231025,OFF_FAM,REG_SA_BR,49,530,1
20241229,OFF_FREE,REG_AS_JP,26,1259,7
20230209,OFF_PREM,REG_NA_US,8,4829,19
20231111,OFF_FAM,REG_NA_US,3,3382,9
20241115,OFF_FAM,REG_EU_FR,29,3631,3
20240707,OFF_FREE,REG_AS_JP,6,2921,13
20240608,OFF_DUO,REG_EU_FR,38,3123,11
20240325,OFF_DUO,REG_AS_JP,22,4533,2
20230930,OFF_FREE,REG_EU_FR,36,659,12
20240324,OFF_FAM,REG_NA_US,17,2958,16
20230620,OFF_FREE,REG_NA_US,37,3370,16
20230317,OFF_PREM,REG_EU_FR,38,4616,11
20240213,OFF_FREE,REG_AS_JP,2,2728,11
20241101,OFF_PREM,REG_AS_JP,15,1708,16
20240919,OFF_FAM,REG_SA_BR,18,2427,3
20240813,OFF_PREM,REG_NA_US,47,2621,5
20230620,OFF_FAM,REG_NA_US,35,1218,16
20230604,OFF_FAM,REG_AS_JP,46,3909,13
20230415,OFF_FAM,REG_EU_FR,26,3304,18
20230301,OFF_FREE,REG_AS_JP,4,712,2
20241226,OFF_DUO,REG_SA_BR,45,3638,8
20240913,OFF_FAM,REG_SA_BR,39,3838,15
20230207,OFF_PREM,REG_NA_US,6,1282,2
20241003,OFF_FREE,REG_NA_US,0,4521,2
20240220,OFF_FREE,REG_EU_FR,44,306,12
20230825,OFF_PREM,REG_NA_US,11,3175,19
20240526,OFF_DUO,REG_NA_US,3,3643,10
20230808,OFF_DUO,REG_NA_US,9,3329,17
20230309,OFF_FREE,REG_EU_FR,47,559,0
20240501,OFF_FREE,REG_NA_US,28,4014,15
20230726,OFF_PREM,REG_EU_FR,8,184,7
20241118,OFF_DUO,REG_AS_JP,37,1024,19
20240411,OFF_FAM,REG_AS_JP,8,1065,11
20230708,OFF_FREE,REG_EU_FR,33,4256,2
20231015,OFF_DUO,REG_AS_JP,49,3954,8
20241009,OFF_PREM,REG_AS_JP,49,1245,14
20230724,OFF_FREE,REG_SA_BR,12,4733,16
20230123,OFF_DUO,REG_SA_BR,36,767,5
20230406,OFF_PREM,REG_AS_JP,46,1192,12
20241226,OFF_DUO,REG_SA_BR,33,893,16
20230103,OFF_PREM,REG_SA_BR,41,3692,8
20230124,OFF_DUO,REG_AS_JP,45,2147,2
20240704,OFF_FAM,REG_NA_US,14,2021,19
20241227,OFF_PREM,REG_NA_US,26,4567,0
20230301,OFF_DUO,REG_EU_FR,43,3325,7
20240214,OFF_DUO,REG_AS_JP,14,426,13
20230626,OFF_DUO,REG_NA_US,3,3271,11
20230512,OFF_FAM,REG_NA_US,44,1135,12
20241231,OFF_PREM,REG_AS_JP,49,1079,1
20230202,OFF_FAM,REG_SA_BR,4,3546,7
20230827,OFF_FREE,REG_SA_BR,29,1076,9
20231125,OFF_DUO,REG_SA_BR,49,1818,0
20230705,OFF_FAM,REG_AS_JP,8,2098,2
20241119,OFF_DUO,REG_AS_JP,4,4329,17
20240412,OFF_PREM,REG_NA_US,30,1899,15
20240817,OFF_FREE,REG_EU_FR,28,3304,16
20240510,OFF_PREM,REG_EU_FR,31,4399,11
20230518,OFF_FREE,REG_AS_JP,12,882,12
20240312,OFF_PREM,REG_EU_FR,49,910,11
20240319,OFF_PREM,REG_EU_FR,48,1066,11
20240715,OFF_FAM,REG_NA_US,13,2848,0
20230326,OFF_DUO,REG_SA_BR,46,4032,5
20241002,OFF_PREM,REG_AS_JP,6,1733,0
20240804,OFF_DUO,REG_NA_US,11,3005,10
20231003,OFF_PREM,REG_NA_US,21,2710,17
20230418,OFF_PREM,REG_NA_US,22,4467,8
20240630,OFF_DUO,REG_AS_JP,15,1009,19
20240608,OFF_FAM,REG_SA_BR,23,675,9
20241128,OFF_DUO,REG_AS_JP,20,1089,15
20230605,OFF_DUO,REG_EU_FR,7,3450,1
20240927,OFF_PREM,REG_SA_BR,13,1959,13
20240822,OFF_PREM,REG_AS_JP,31,2222,10
20240205,OFF_PREM,REG_SA_BR,25,3572,14
20230127,OFF_FAM,REG_EU_FR,16,4139,14
20241008,OFF_DUO,REG_AS_JP,17,3001,11
20240905,OFF_PREM,REG_AS_JP,30,2872,11
20230408,OFF_DUO,REG_AS_JP,26,566,11
20230224,OFF_DUO,REG_EU_FR,25,4592,18
20240114,OFF_FREE,REG_AS_JP,12,2428,10
20240815,OFF_PREM,REG_SA_BR,37,3147,19
20240508,OFF_PREM,REG_NA_US,32,1276,19
20241213,OFF_DUO,REG_EU_FR,34,350,16
20240102,OFF_FREE,REG_NA_US,5,4174,14
20240414,OFF_FREE,REG_AS_JP,20,3075,1
20241103,OFF_PREM,REG_EU_FR,32,1918,3
20240929,OFF_FAM,REG_AS_JP,40,1063,6
20230608,OFF_FREE,REG_AS_JP,2,997,19
20230512,OFF_FAM,REG_AS_JP,0,1853,6
20240412,OFF_PREM,REG_EU_FR,22,863,4
20240326,OFF_PREM,REG_EU_FR,29,1618,12
20240219,OFF_DUO,REG_EU_FR,42,2500,4
20230421,OFF_FAM,REG_EU_FR,35,879,0
20241023,OFF_PREM,REG_AS_JP,41,2162,19
20240901,OFF_PREM,REG_NA_US,28,612,10
20230722,OFF_DUO,REG_NA_US,24,2077,10
20240612,OFF_DUO,REG_SA_BR,39,4490,13
20240223,OFF_FAM,REG_EU_FR,16,3712,10
20240901,OFF_FAM,REG_NA_US,27,1453,11
20240514,OFF_PREM,REG_EU_FR,22,864,8
20230525,OFF_DUO,REG_EU_FR,42,1739,17
20240205,OFF_FREE,REG_SA_BR,43,2558,1
20230606,OFF_FAM,REG_AS_JP,23,848,3
20230801,OFF_DUO,REG_NA_US,33,616,7
20241224,OFF_DUO,REG_EU_FR,48,4694,11
20230906,OFF_FREE,REG_SA_BR,45,3172,4
20241117,OFF_FAM,REG_AS_JP,6,1098,4
20230513,OFF_FREE,REG_NA_US,10,3176,13
20230627,OFF_FREE,REG_AS_JP,30,2480,5
20241031,OFF_FAM,REG_AS_JP,20,1702,7
20240113,OFF_DUO,REG_AS_JP,6,1786,3
20231214,OFF_PREM,REG_AS_JP,1,1552,5
20241124,OFF_DUO,REG_NA_US,44,2411,19
20241229,OFF_FREE,REG_EU_FR,49,1340,10
20230814,OFF_FAM,REG_AS_JP,32,4907,9
20240327,OFF_DUO,REG_EU_FR,26,1494,11
20240430,OFF_FREE,REG_NA_US,32,1273,18
20241219,OFF_FAM,REG_SA_BR,9,2570,19
20230119,OFF_DUO,REG_NA_US,45,2072,11
20230717,OFF_FREE,REG_SA_BR,41,3932,6
20241217,OFF_FAM,REG_AS_JP,4,2814,11
20240621,OFF_DUO,REG_SA_BR,30,2815,14
20230303,OFF_FREE,REG_SA_BR,48,992,15
20240106,OFF_FAM,REG_NA_US,16,2836,7
20240301,OFF_FREE,REG_EU_FR,44,1836,1
20240731,OFF_FAM,REG_SA_BR,32,3766,15
20240515,OFF_FAM,REG_AS_JP,35,4030,1
20240828,OFF_FREE,REG_AS_JP,5,4476,11
20240912,OFF_PREM,REG_NA_US,38,871,6
20241009,OFF_DUO,REG_AS_JP,28,4905,18
20240416,OFF_FAM,REG_AS_JP,26,1349,6
20241108,OFF_PREM,REG_AS_JP,38,3520,19
20230103,OFF_FREE,REG_SA_BR,16,2263,9
20231128,OFF_PREM,REG_SA_BR,21,3356,10
20240402,OFF_DUO,REG_NA_US,33,1107,14
20240322,OFF_FREE,REG_AS_JP,16,1293,1
20240331,OFF_FREE,REG_NA_US,37,4397,11
20231223,OFF_FREE,REG_AS_JP,42,646,11
20230308,OFF_DUO,REG_SA_BR,16,4965,12
20231014,OFF_FREE,REG_NA_US,13,1087,9
20240223,OFF_FREE,REG_EU_FR,26,579,18
20230812,OFF_FREE,REG_EU_FR,31,545,6
20240202,OFF_DUO,REG_EU_FR,47,1482,15
20230803,OFF_FREE,REG_EU_FR,35,175,3
20230602,OFF_FREE,REG_NA_US,0,3041,8
20231005,OFF_PREM,REG_AS_JP,9,1536,19
20230830,OFF_DUO,REG_AS_JP,39,2435,4
20230606,OFF_FAM,REG_SA_BR,31,1474,5
20230706,OFF_DUO,REG_NA_US,34,4934,4
20230829,OFF_PREM,REG_AS_JP,39,2746,13
20240220,OFF_DUO,REG_NA_US,34,4123,7
20230418,OFF_DUO,REG_NA_US,43,3701,15
20230126,OFF_FREE,REG_SA_BR,25,1814,5
20240422,OFF_FAM,REG_NA_US,23,3472,11
20240806,OFF_FREE,REG_AS_JP,35,4889,16
20230504,OFF_FAM,REG_AS_JP,44,2446,5
20231028,OFF_FREE,REG_AS_JP,18,2585,0
20240214,OFF_PREM,REG_EU_FR,14,1045,6
20230527,OFF_FREE,REG_AS_JP,49,1304,4
20240622,OFF_FREE,REG_NA_US,18,2026,15
20231229,OFF_FAM,REG_EU_FR,15,3883,4
20230624,OFF_DUO,REG_EU_FR,22,4357,17
20230523,OFF_DUO,REG_NA_US,10,3799,17
20230815,OFF_FREE,REG_SA_BR,49,3482,4
20241209,OFF_FAM,REG_EU_FR,45,1401,17
20230510,OFF_FAM,REG_EU_FR,45,3421,5
20241206,OFF_FREE,REG_EU_FR,39,3713,1
20240413,OFF_FAM,REG_EU_FR,19,1059,0
20230613,OFF_FREE,REG_EU_FR,2,1889,1
20241106,OFF_PREM,REG_EU_FR,23,1188,0
20230927,OFF_FREE,REG_EU_FR,20,1830,10
20240313,OFF_DUO,REG_EU_FR,8,163,9
20241231,OFF_FREE,REG_SA_BR,47,2031,17
20230502,OFF_FREE,REG_EU_FR,9,4763,12
20230301,OFF_FREE,REG_SA_BR,5,1914,18
20230628,OFF_PREM,REG_NA_US,16,1156,1
20230924,OFF_PREM,REG_AS_JP,11,2824,4
20230826,OFF_FREE,REG_NA_US,11,4983,15
20231125,OFF_FREE,REG_SA_BR,4,3317,3
20230718,OFF_FREE,REG_AS_JP,22,2635,14
20240917,OFF_PREM,REG_NA_US,42,2518,4
20231123,OFF_DUO,REG_AS_JP,18,1024,19
20230613,OFF_DUO,REG_EU_FR,24,2138,18
20230924,OFF_FAM,REG_NA_US,26,1039,0
20230918,OFF_FAM,REG_EU_FR,25,3942,14
20240726,OFF_FREE,REG_SA_BR,11,492,0
20240317,OFF_FREE,REG_NA_US,38,2977,3
20241205,OFF_FREE,REG_AS_JP,33,2953,1
20241207,OFF_FREE,REG_EU_FR,31,4911,14
20231117,OFF_DUO,REG_SA_BR,10,1850,5
20240319,OFF_PREM,REG_SA_BR,11,2961,5
20240803,OFF_DUO,REG_SA_BR,41,1391,0
20241224,OFF_FREE,REG_EU_FR,16,1098,15
20230202,OFF_FREE,REG_EU_FR,16,846,15
20240226,OFF_DUO,REG_NA_US,11,2213,8
